ISO,COUNTRY,YEAR,GID_1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS
ROU,Romania,2021,ROU.19_1,Protests,Peaceful protest,15
ROU,Romania,2021,ROU.19_1,Protests,Protest with intervention,1
ROU,Romania,2021,ROU.19_1,Riots,Violent demonstration,1
ROU,Romania,2021,ROU.19_1,Violence against civilians,Attack,1
ROU,Romania,2021,ROU.1_1,Protests,Peaceful protest,5
ROU,Romania,2021,ROU.20_1,Protests,Peaceful protest,2
ROU,Romania,2021,ROU.21_1,Protests,Peaceful protest,8
ROU,Romania,2021,ROU.22_1,Protests,Peaceful protest,2
ROU,Romania,2021,ROU.23_1,Protests,Peaceful protest,25
ROU,Romania,2021,ROU.24_1,Protests,Peaceful protest,24
ROU,Romania,2021,ROU.26_1,Riots,Mob violence,1
ROU,Romania,2021,ROU.27_1,Protests,Peaceful protest,1
ROU,Romania,2021,ROU.28_1,Protests,Peaceful protest,1
ROU,Romania,2021,ROU.28_1,Riots,Violent demonstration,1
ROU,Romania,2021,ROU.29_1,Protests,Peaceful protest,8
ROU,Romania,2021,ROU.2_1,Protests,Peaceful protest,8
ROU,Romania,2021,ROU.31_1,Protests,Peaceful protest,7
ROU,Romania,2021,ROU.32_1,Protests,Peaceful protest,12
ROU,Romania,2021,ROU.33_1,Protests,Peaceful protest,1
ROU,Romania,2021,ROU.34_1,Protests,Peaceful protest,2
ROU,Romania,2021,ROU.35_1,Protests,Peaceful protest,17
ROU,Romania,2021,ROU.36_1,Protests,Peaceful protest,16
ROU,Romania,2021,ROU.36_1,Riots,Mob violence,1
ROU,Romania,2021,ROU.36_1,Riots,Violent demonstration,1
ROU,Romania,2021,ROU.36_1,Violence against civilians,Attack,1
ROU,Romania,2021,ROU.38_1,Protests,Peaceful protest,12
ROU,Romania,2021,ROU.38_1,Protests,Protest with intervention,3
ROU,Romania,2021,ROU.38_1,Riots,Mob violence,1
ROU,Romania,2021,ROU.39_1,Protests,Peaceful protest,1
ROU,Romania,2021,ROU.3_1,Protests,Peaceful protest,7
ROU,Romania,2021,ROU.40_1,Protests,Peaceful protest,4
ROU,Romania,2021,ROU.41_1,Protests,Peaceful protest,6
ROU,Romania,2021,ROU.42_1,Protests,Peaceful protest,5
ROU,Romania,2021,ROU.4_1,Protests,Peaceful protest,2
ROU,Romania,2021,ROU.5_1,Protests,Peaceful protest,12
ROU,Romania,2021,ROU.6_1,Protests,Peaceful protest,3
ROU,Romania,2021,ROU.7_1,Protests,Peaceful protest,14
ROU,Romania,2021,ROU.7_1,Riots,Mob violence,1
ROU,Romania,2021,ROU.8_1,Protests,Peaceful protest,8
ROU,Romania,2021,ROU.9_1,Protests,Peaceful protest,6
ROU,Romania,2021,ROU.9_1,Riots,Violent demonstration,1
ROU,Romania,2021,ROU.9_1,Violence against civilians,Attack,1
ROU,Romania,2022,ROU.10_1,Protests,Peaceful protest,77
ROU,Romania,2022,ROU.10_1,Protests,Protest with intervention,3
ROU,Romania,2022,ROU.10_1,Riots,Mob violence,1
ROU,Romania,2022,ROU.11_1,Protests,Peaceful protest,3
ROU,Romania,2022,ROU.11_1,Violence against civilians,Attack,1
ROU,Romania,2022,ROU.12_1,Protests,Peaceful protest,1
ROU,Romania,2022,ROU.14_1,Protests,Peaceful protest,10
ROU,Romania,2022,ROU.15_1,Explosions/Remote violence,Remote explosive/landmine/IED,1
ROU,Romania,2022,ROU.15_1,Protests,Peaceful protest,9
ROU,Romania,2022,ROU.17_1,Violence against civilians,Attack,1
ROU,Romania,2022,ROU.18_1,Protests,Peaceful protest,2
ROU,Romania,2022,ROU.19_1,Protests,Peaceful protest,4
ROU,Romania,2022,ROU.1_1,Protests,Peaceful protest,6
ROU,Romania,2022,ROU.20_1,Protests,Peaceful protest,5
ROU,Romania,2022,ROU.21_1,Protests,Peaceful protest,2
ROU,Romania,2022,ROU.22_1,Protests,Peaceful protest,1
ROU,Romania,2022,ROU.22_1,Protests,Protest with intervention,1
ROU,Romania,2022,ROU.23_1,Protests,Peaceful protest,4
ROU,Romania,2022,ROU.24_1,Protests,Peaceful protest,13
ROU,Romania,2022,ROU.24_1,Protests,Protest with intervention,1
ROU,Romania,2022,ROU.26_1,Protests,Peaceful protest,1
ROU,Romania,2022,ROU.28_1,Protests,Peaceful protest,1
ROU,Romania,2022,ROU.29_1,Protests,Peaceful protest,4
ROU,Romania,2022,ROU.2_1,Protests,Peaceful protest,2
ROU,Romania,2022,ROU.30_1,Protests,Peaceful protest,1
ROU,Romania,2022,ROU.31_1,Protests,Peaceful protest,6
ROU,Romania,2022,ROU.32_1,Protests,Peaceful protest,3
ROU,Romania,2022,ROU.33_1,Protests,Peaceful protest,2
ROU,Romania,2022,ROU.34_1,Protests,Peaceful protest,1
ROU,Romania,2022,ROU.35_1,Protests,Peaceful protest,14
ROU,Romania,2022,ROU.35_1,Violence against civilians,Attack,1
ROU,Romania,2022,ROU.36_1,Protests,Peaceful protest,2
ROU,Romania,2022,ROU.37_1,Protests,Peaceful protest,1
ROU,Romania,2022,ROU.38_1,Protests,Peaceful protest,4
ROU,Romania,2022,ROU.38_1,Riots,Violent demonstration,1
ROU,Romania,2022,ROU.39_1,Protests,Peaceful protest,1
ROU,Romania,2022,ROU.3_1,Protests,Peaceful protest,2
ROU,Romania,2022,ROU.3_1,Violence against civilians,Attack,1
ROU,Romania,2022,ROU.40_1,Protests,Peaceful protest,2
ROU,Romania,2022,ROU.41_1,Protests,Peaceful protest,4
ROU,Romania,2022,ROU.42_1,Protests,Peaceful protest,2
ROU,Romania,2022,ROU.4_1,Protests,Peaceful protest,2
ROU,Romania,2022,ROU.5_1,Protests,Peaceful protest,2
ROU,Romania,2022,ROU.6_1,Protests,Peaceful protest,2
ROU,Romania,2022,ROU.7_1,Protests,Peaceful protest,2
ROU,Romania,2022,ROU.8_1,Protests,Peaceful protest,6
ROU,Romania,2022,ROU.8_1,Riots,Mob violence,1
ROU,Romania,2023,ROU.10_1,Protests,Peaceful protest,107
ROU,Romania,2023,ROU.10_1,Protests,Protest with intervention,1
ROU,Romania,2023,ROU.10_1,Riots,Violent demonstration,2
ROU,Romania,2023,ROU.11_1,Protests,Peaceful protest,28
ROU,Romania,2023,ROU.12_1,Protests,Peaceful protest,1
ROU,Romania,2023,ROU.13_1,Protests,Peaceful protest,1
ROU,Romania,2023,ROU.14_1,Protests,Peaceful protest,13
ROU,Romania,2023,ROU.15_1,Explosions/Remote violence,Remote explosive/landmine/IED,1
ROU,Romania,2023,ROU.15_1,Protests,Peaceful protest,14
ROU,Romania,2023,ROU.15_1,Violence against civilians,Attack,1
ROU,Romania,2023,ROU.16_1,Protests,Peaceful protest,2
ROU,Romania,2023,ROU.17_1,Protests,Peaceful protest,1
ROU,Romania,2023,ROU.18_1,Protests,Peaceful protest,6
ROU,Romania,2023,ROU.18_1,Violence against civilians,Attack,1
ROU,Romania,2023,ROU.19_1,Protests,Peaceful protest,13
ROU,Romania,2023,ROU.1_1,Protests,Peaceful protest,7
ROU,Romania,2023,ROU.20_1,Protests,Peaceful protest,15
ROU,Romania,2023,ROU.21_1,Protests,Peaceful protest,5
ROU,Romania,2023,ROU.22_1,Protests,Peaceful protest,6
ROU,Romania,2023,ROU.23_1,Protests,Peaceful protest,8
ROU,Romania,2023,ROU.24_1,Protests,Peaceful protest,33
ROU,Romania,2023,ROU.25_1,Protests,Peaceful protest,2
ROU,Romania,2023,ROU.26_1,Violence against civilians,Attack,1
ROU,Romania,2023,ROU.27_1,Protests,Peaceful protest,2
ROU,Romania,2023,ROU.28_1,Protests,Peaceful protest,2
ROU,Romania,2023,ROU.29_1,Protests,Peaceful protest,9
ROU,Romania,2023,ROU.2_1,Protests,Peaceful protest,11
ROU,Romania,2023,ROU.2_1,Violence against civilians,Attack,1
ROU,Romania,2023,ROU.30_1,Protests,Peaceful protest,2
ROU,Romania,2023,ROU.31_1,Protests,Peaceful protest,5
ROU,Romania,2023,ROU.32_1,Protests,Peaceful protest,9
ROU,Romania,2023,ROU.33_1,Protests,Peaceful protest,2
ROU,Romania,2023,ROU.34_1,Protests,Peaceful protest,8
ROU,Romania,2023,ROU.35_1,Protests,Peaceful protest,15
ROU,Romania,2023,ROU.36_1,Protests,Peaceful protest,9
ROU,Romania,2023,ROU.38_1,Protests,Peaceful protest,19
ROU,Romania,2023,ROU.39_1,Explosions/Remote violence,Remote explosive/landmine/IED,1
ROU,Romania,2023,ROU.39_1,Protests,Peaceful protest,4
ROU,Romania,2023,ROU.39_1,Violence against civilians,Attack,2
ROU,Romania,2023,ROU.3_1,Protests,Peaceful protest,5
ROU,Romania,2023,ROU.40_1,Protests,Peaceful protest,8
ROU,Romania,2023,ROU.41_1,Protests,Peaceful protest,3
ROU,Romania,2023,ROU.41_1,Violence against civilians,Attack,1
ROU,Romania,2023,ROU.42_1,Protests,Peaceful protest,2
ROU,Romania,2023,ROU.4_1,Protests,Peaceful protest,4
ROU,Romania,2023,ROU.5_1,Protests,Peaceful protest,7
ROU,Romania,2023,ROU.6_1,Protests,Peaceful protest,6
ROU,Romania,2023,ROU.7_1,Protests,Peaceful protest,16
ROU,Romania,2023,ROU.8_1,Protests,Peaceful protest,11
ROU,Romania,2023,ROU.9_1,Protests,Peaceful protest,3
ROU,Romania,2024,ROU.10_1,Protests,Peaceful protest,108
ROU,Romania,2024,ROU.10_1,Protests,Protest with intervention,2
ROU,Romania,2024,ROU.10_1,Riots,Violent demonstration,1
ROU,Romania,2024,ROU.10_1,Violence against civilians,Attack,1
ROU,Romania,2024,ROU.11_1,Protests,Peaceful protest,3
ROU,Romania,2024,ROU.12_1,Riots,Mob violence,1
ROU,Romania,2024,ROU.14_1,Protests,Peaceful protest,15
ROU,Romania,2024,ROU.15_1,Protests,Peaceful protest,16
ROU,Romania,2024,ROU.16_1,Protests,Peaceful protest,3
ROU,Romania,2024,ROU.17_1,Protests,Peaceful protest,3
ROU,Romania,2024,ROU.18_1,Protests,Peaceful protest,11
ROU,Romania,2024,ROU.19_1,Protests,Peaceful protest,2
ROU,Romania,2024,ROU.1_1,Protests,Peaceful protest,7
ROU,Romania,2024,ROU.20_1,Protests,Peaceful protest,4
ROU,Romania,2024,ROU.21_1,Protests,Peaceful protest,9
ROU,Romania,2024,ROU.21_1,Violence against civilians,Attack,1
ROU,Romania,2024,ROU.22_1,Protests,Peaceful protest,4
ROU,Romania,2024,ROU.22_1,Violence against civilians,Attack,1
ROU,Romania,2024,ROU.23_1,Protests,Peaceful protest,4
ROU,Romania,2024,ROU.24_1,Protests,Peaceful protest,36
ROU,Romania,2024,ROU.26_1,Protests,Peaceful protest,10
ROU,Romania,2024,ROU.27_1,Protests,Peaceful protest,3
ROU,Romania,2024,ROU.29_1,Protests,Peaceful protest,13
ROU,Romania,2024,ROU.2_1,Protests,Peaceful protest,12
ROU,Romania,2024,ROU.30_1,Protests,Peaceful protest,4
ROU,Romania,2024,ROU.31_1,Protests,Peaceful protest,5
ROU,Romania,2024,ROU.32_1,Protests,Peaceful protest,8
ROU,Romania,2024,ROU.32_1,Violence against civilians,Attack,1
ROU,Romania,2024,ROU.33_1,Protests,Peaceful protest,1
ROU,Romania,2024,ROU.34_1,Protests,Peaceful protest,8
ROU,Romania,2024,ROU.35_1,Protests,Peaceful protest,23
ROU,Romania,2024,ROU.35_1,Violence against civilians,Attack,1
ROU,Romania,2024,ROU.36_1,Protests,Peaceful protest,8
ROU,Romania,2024,ROU.37_1,Violence against civilians,Attack,1
ROU,Romania,2024,ROU.38_1,Protests,Peaceful protest,10
ROU,Romania,2024,ROU.39_1,Protests,Peaceful protest,2
